slug,date,open,high,low,close,currency
CHF/INR,2021-08-20,80.876602,81.214218,80.876602,80.866348,INR
AUD/MYR,2021-08-20,3.030143,3.030434,3.013239,3.034247,MYR
CHF/SZL,2021-08-20,16.507401,16.507401,16.507401,16.360001,SZL
EUR/MWK,2021-08-20,945.060974,945.060974,945.060974,946.294006,MWK
INR/JPY,2021-08-20,1.475889,1.478069,1.471958,1.475763,JPY
CHF/SEK,2021-08-20,9.5777,9.6424,9.5777,9.5784,SEK
EUR/JPY,2021-08-20,128.184006,128.369003,127.93,128.169998,JPY
GBP/EUR,2021-08-20,1.1673,1.16751,1.1648,1.16724,EUR
GBP/PEN,2021-08-20,5.583231,5.602305,5.574056,5.582617,PEN
USD/MWK,2021-08-20,790.0,809.422119,790.0,809.002258,MWK
CHF/BRL,2021-08-20,5.890417,5.960428,5.87299,5.889601,BRL
JPY/THB,2021-08-20,0.303636,0.304355,0.30286,0.303651,THB
GBP/PLN,2021-08-20,5.34687,5.35649,5.33792,5.34656,PLN
USD/BRL,2021-08-20,5.4143,5.4718,5.34,5.4141,BRL
EUR/TRY,2021-08-20,9.95601,9.99299,9.9111,9.95119,TRY
CHF/EUR,2021-08-20,0.93187,0.934483,0.931706,0.931906,EUR
JPY/TWD,2021-08-20,0.248054,0.248054,0.248054,0.247368,TWD
CHF/MXN,2021-08-20,21.9585,22.271299,21.937407,21.945559,MXN
USD/PLN,2021-08-20,3.92278,3.9344,3.91508,3.9213,PLN
USD/HKD,2021-08-20,7.78929,7.7922,7.78805,7.7896,HKD
USD/MKD,2021-08-20,51.915295,51.915295,51.915295,52.377159,MKD
USD/MZN,2021-08-20,62.900002,63.049999,62.900002,63.049999,MZN
GBP/TRY,2021-08-20,11.62241,11.64954,11.562651,11.616401,TRY
JPY/CZK,2021-08-20,0.198787,0.199718,0.197612,0.197847,CZK
JPY/CHF,2021-08-20,0.837037,0.837472,0.834,0.837135,CHF
EUR/CLP,2021-08-20,904.684998,904.684998,904.684998,907.067383,CLP
JPY/MYR,2021-08-20,0.038614,0.03865,0.038556,0.038628,MYR
USD/RSD,2021-08-20,99.676682,99.676682,99.676682,99.495171,RSD
EUR/MGA,2021-08-20,4525.879883,4525.879883,4525.879883,4521.97998,USD
USD/NOK,2021-08-20,9.0402,9.1022,9.02624,9.03877,NOK
CHF/IDR,2021-08-20,15648.589844,15648.589844,15648.589844,15667.299805,IDR
EUR/DKK,2021-08-20,7.43627,7.43691,7.43562,7.43622,DKK
GBP/CHF,2021-08-20,1.25251,1.25251,1.2471,1.25246,CHF
EUR/IDR,2021-08-20,16755.679688,16755.679688,16651.386719,16825.0,IDR
EUR/MMK,2021-08-20,1900.626831,1900.626831,1900.626831,1902.676147,MMK
GBP/CRC,2021-08-20,845.06488,846.441528,843.676086,844.971863,CRC
GBP/MAD,2021-08-20,11.867164,11.867164,11.867164,11.926476,MAD
INR/USD,2021-08-20,0.013436,0.013454,0.013427,0.013436,USD
GBP/ETB,2021-08-20,61.673332,61.673332,61.673332,61.925655,ETB
GBP/XAF,2021-08-20,764.991211,764.991211,764.991211,767.735413,XAF
EUR/SVC,2021-08-20,9.981,9.981,9.981,9.991,SVC
GBP/ALL,2021-08-20,139.168472,139.168472,139.168472,139.406143,ALL
EUR/JOD,2021-08-20,0.8206,0.8211,0.8195,0.8203,JOD
AUD/KRW,2021-08-20,840.780457,843.869324,837.270996,839.910217,KRW
JPY/HKD,2021-08-20,0.070952,0.071092,0.070885,0.070962,HKD
AUD/JPY,2021-08-20,78.458,78.623001,77.907997,78.442001,JPY
CHF/AED,2021-08-20,3.998693,4.006414,3.998693,3.997605,AED
AUD/GBP,2021-08-20,0.52426,0.52463,0.5219,0.52424,GBP
JPY/RUB,2021-08-20,0.676749,0.680182,0.674458,0.676637,RUB
USD/IQD,2021-08-20,1457.0,1458.0,1433.912109,1432.857056,IQD
GBP/BWP,2021-08-20,15.25826,15.25826,15.25826,15.276624,BWP
EUR/LBP,2021-08-20,1726.300049,1726.300049,1726.300049,1765.0,LBP
AUD/HUF,2021-08-20,214.490005,214.660004,213.259995,214.460007,HUF
USD/HUF,2021-08-20,300.130005,300.709991,299.399994,300.209991,HUF
GBP/DJF,2021-08-20,237.261642,237.261642,237.261642,238.375015,DJF
EUR/PHP,2021-08-20,58.868999,58.887001,58.568001,58.848999,PHP
CHF/CNY,2021-08-20,7.062717,7.089814,7.041602,7.058484,CNY
JPY/CNY,2021-08-20,0.059067,0.059246,0.05891,0.059082,CNY
GBP/BSD,2021-08-20,1.3541,1.3541,1.3541,1.360346,BSD
EUR/GBP,2021-08-20,0.85654,0.8583,0.8563,0.85658,GBP
USD/XOF,2021-08-20,557.0,561.811462,556.0,560.788391,XOF
USD/GHS,2021-08-20,5.98,6.021112,5.95,6.026562,GHS
INR/TWD,2021-08-20,0.365755,0.365755,0.365755,0.364666,TWD
EUR/RUB,2021-08-20,86.782799,87.052002,86.576897,86.763603,RUB
JPY/PKR,2021-08-20,1.486786,1.486786,1.48537,1.484703,PKR
INR/EUR,2021-08-20,0.011502,0.011515,0.011479,0.011504,EUR
JPY/NOK,2021-08-20,0.082336,0.08288,0.082003,0.08218,NOK
GBP/ILS,2021-08-20,4.425693,4.429698,4.4039,4.426075,ILS
GBP/KRW,2021-08-20,1603.582275,1612.305908,1596.045532,1601.875366,KRW
USD/GBP,2021-08-20,0.73358,0.7351,0.733,0.73363,GBP
USD/HNL,2021-08-20,23.629999,23.629999,23.331264,23.322121,HNL
EUR/BRL,2021-08-20,6.3208,6.3849,6.2984,6.3191,BRL
EUR/PKR,2021-08-20,190.575104,190.575104,190.575104,190.5168,PKR
CHF/JPY,2021-08-20,119.459,119.807693,119.390999,119.445,JPY
EUR/MKD,2021-08-20,60.615002,60.615002,60.615002,61.165001,MKD
USD/EGP,2021-08-20,15.6687,15.68567,15.66,15.669,EGP
AUD/BRL,2021-08-20,3.868654,3.900009,3.841847,3.867471,BRL
AUD/SEK,2021-08-20,6.2922,6.309196,6.2621,6.2923,SEK
EUR/HKD,2021-08-20,9.09484,9.10591,9.0859,9.0938,HKD
USD/BWP,2021-08-20,11.205704,11.205704,11.205704,11.158796,BWP
USD/ZMW,2021-08-20,17.189302,17.189302,17.189302,17.676167,ZMW
GBP/SAR,2021-08-20,5.108313,5.110189,5.096157,5.106383,SAR
GBP/ZAR,2021-08-20,20.70779,20.948481,20.67351,20.712391,ZAR
GBP/CAD,2021-08-20,1.74858,1.76226,1.7471,1.74879,CAD
GBP/TND,2021-08-20,3.808035,3.808035,3.808035,3.808593,TND
AUD/PKR,2021-08-20,120.922478,120.922478,120.685188,119.809341,PKR
EUR/GHS,2021-08-20,7.0301,7.0301,7.0301,7.0493,USD
CHF/SGD,2021-08-20,1.4851,1.489089,1.483714,1.484402,SGD
CHF/NZD,2021-08-20,1.59524,1.60291,1.59274,1.59542,NZD
GBP/JPY,2021-08-20,149.632996,149.869003,149.190002,149.610001,JPY
GBP/SGD,2021-08-20,1.8603,1.86065,1.8532,1.86008,SGD
GBP/ZMW,2021-08-20,23.406107,23.406107,23.406107,24.199038,USD
USD/CHF,2021-08-20,0.91891,0.91891,0.91578,0.91892,CHF
USD/DKK,2021-08-20,6.3687,6.37515,6.3609,6.3687,DKK
JPY/ILS,2021-08-20,0.02958,0.029617,0.029447,0.029581,ILS
USD/RUB,2021-08-20,74.291496,74.572998,73.952301,74.275101,RUB
GBP/DKK,2021-08-20,8.6808,8.6825,8.6637,8.6804,DKK
GBP/NOK,2021-08-20,12.3215,12.3919,12.2947,12.319932,NOK
GBP/PHP,2021-08-20,68.728439,68.754272,68.294731,68.702682,PHP
AUD/USD,2021-08-20,0.7148,0.7159,0.71073,0.71462,USD
USD/ISK,2021-08-20,127.290001,128.070007,126.339996,127.290001,ISK
EUR/MOP,2021-08-20,9.1732,9.1732,9.1732,9.1834,MOP
INR/PKR,2021-08-20,2.202503,2.202503,2.199898,2.177957,PKR
EUR/KES,2021-08-20,126.460999,126.460999,126.460999,126.597397,KES
AUD/ZAR,2021-08-20,10.8572,10.945252,10.829563,10.85954,ZAR
GBP/CLP,2021-08-20,1072.044556,1078.984375,1067.39209,1071.926636,CLP
USD/CZK,2021-08-20,21.815201,21.9,21.709999,21.8188,CZK
GBP/HNL,2021-08-20,32.371624,32.395367,32.317436,32.368061,HNL
GBP/JOD,2021-08-20,0.961111,0.962737,0.961111,0.963328,JOD
USD/ETB,2021-08-20,44.799999,45.291992,44.799999,45.233543,ETB
EUR/MAD,2021-08-20,10.1755,10.1755,10.1755,10.1901,MAD
USD/CNY,2021-08-20,6.4937,6.5031,6.4894,6.4937,CNY
EUR/MYR,2021-08-20,4.8697,4.8697,4.8697,4.8761,MYR
INR/ZAR,2021-08-20,0.204246,0.206652,0.203837,0.204302,ZAR
CHF/BWP,2021-08-20,12.219633,12.219633,12.219633,12.166136,BWP
GBP/MOP,2021-08-20,10.697984,10.697984,10.697984,10.748299,MOP
GBP/TWD,2021-08-20,38.191433,38.229584,36.165386,38.186489,TWD
EUR/BSD,2021-08-20,1.1611,1.1611,1.1611,1.1623,BSD
GBP/BZD,2021-08-20,2.687542,2.687542,2.687542,2.700156,BZD
INR/CNY,2021-08-20,0.087205,0.087343,0.086862,0.087205,CNY
EUR/KRW,2021-08-20,1372.02002,1381.550049,1367.52002,1372.209961,KRW
GBP/ISK,2021-08-20,173.549667,174.378937,172.112442,173.526001,ISK
EUR/BND,2021-08-20,1.5668,1.5668,1.5668,1.5689,BND
GBP/LBP,2021-08-20,2013.248291,2013.248291,2013.248291,2022.436401,LBP
GBP/SEK,2021-08-20,12.0013,12.0468,11.9802,12.0018,SEK
USD/SDG,2021-08-20,443.0,443.0,442.0,442.0,SDG
EUR/CAD,2021-08-20,1.49788,1.51135,1.4965,1.49823,CAD
GBP/BHD,2021-08-20,0.510539,0.510809,0.509385,0.51039,BHD
USD/THB,2021-08-20,33.353001,33.389999,33.279999,33.353001,THB
JPY/GBP,2021-08-20,0.006663,0.006683,0.006653,0.006664,GBP
EUR/CNY,2021-08-20,7.5744,7.5905,7.5405,7.5744,CNY
AUD/EUR,2021-08-20,0.61203,0.612509,0.60843,0.61198,EUR
JPY/PLN,2021-08-20,0.035727,0.035892,0.035654,0.035715,PLN
CHF/PLN,2021-08-20,4.26848,4.28832,4.266598,4.2679,PLN
EUR/PEN,2021-08-20,4.7174,4.7174,4.7174,4.7113,PEN
USD/NGN,2021-08-20,411.299988,411.299988,410.0,411.299988,NGN
EUR/NIO,2021-08-20,40.515999,40.515999,40.515999,40.560001,NIO
INR/AUD,2021-08-20,0.01881,0.018906,0.018785,0.01881,AUD
EUR/BWP,2021-08-20,13.0835,13.0835,13.0835,13.0525,BWP
EUR/THB,2021-08-20,38.917999,38.962002,38.848,38.922001,THB
GBP/AUD,2021-08-20,1.90715,1.91533,1.9054,1.90724,AUD
GBP/XPF,2021-08-20,139.759186,139.759186,139.759186,139.759186,XPF
CHF/ILS,2021-08-20,3.533568,3.54458,3.524566,3.53378,ILS
EUR/COP,2021-08-20,4470.899902,4470.899902,4470.899902,4453.600098,COP
GBP/THB,2021-08-20,45.443008,45.473244,45.349567,45.43734,THB
USD/MYR,2021-08-20,4.239,4.239,4.2343,4.236,MYR
GBP/CUP,2021-08-20,32.658169,32.658169,32.658169,32.809933,CUP
EUR/CHF,2021-08-20,1.07297,1.073,1.07,1.07298,CHF
USD/KRW,2021-08-20,1175.459961,1183.5,1170.75,1175.390015,KRW
GBP/BBD,2021-08-20,2.692106,2.692106,2.692106,2.704658,BBD
USD/MXN,2021-08-20,20.180099,20.452209,20.131599,20.1672,MXN
EUR/FJD,2021-08-20,2.4655,2.467,2.4623,2.4647,FJD
GBP/PGK,2021-08-20,4.750953,4.750953,4.750953,4.712636,PGK
USD/AUD,2021-08-20,1.398993,1.407004,1.396843,1.399345,AUD
CHF/MYR,2021-08-20,4.613626,4.623612,4.611481,4.624909,MYR
USD/PEN,2021-08-20,4.094,4.094,4.04034,4.027768,PEN
USD/SAR,2021-08-20,3.74609,3.75,3.745709,3.74609,SAR
EUR/ILS,2021-08-20,3.7913,3.792,3.7777,3.7913,ILS
GBP/COP,2021-08-20,5214.060059,5214.060059,5214.060059,5212.455078,COP
GBP/TZS,2021-08-20,2864.289551,2864.289551,2852.481201,2870.579834,TZS
EUR/ZAR,2021-08-20,17.73875,17.97027,17.723961,17.74362,ZAR
USD/EUR,2021-08-20,0.8564,0.85727,0.855359,0.856414,EUR
USD/TRY,2021-08-20,8.5321,8.5554,8.4812,8.5308,TRY
CHF/GBP,2021-08-20,0.79823,0.8016,0.79823,0.79829,GBP
EUR/NOK,2021-08-20,10.55495,10.6285,10.5432,10.55387,NOK
INR/NZD,2021-08-20,0.019692,0.019735,0.019645,0.019702,NZD
CHF/ZAR,2021-08-20,16.531689,16.790644,16.530842,16.536074,ZAR
EUR/AUD,2021-08-20,1.63373,1.64339,1.6324,1.63395,AUD
EUR/SEK,2021-08-20,10.28006,10.32776,10.27404,10.28124,SEK
EUR/SAR,2021-08-20,4.3745,4.3781,4.3697,4.3745,SAR
GBP/BDT,2021-08-20,113.825439,113.825439,113.825439,114.390663,BDT
USD/KWD,2021-08-20,0.3006,0.301,0.3006,0.3006,KWD
GBP/EGP,2021-08-20,21.370909,21.388165,21.212934,21.367914,EGP
USD/TND,2021-08-20,2.804,2.811,2.804,2.774,TND
JPY/KRW,2021-08-20,10.716404,10.801242,10.65362,10.706822,KRW
USD/INR,2021-08-20,74.429298,74.475601,74.324997,74.429298,INR
INR/KRW,2021-08-20,15.805819,15.910879,15.725722,15.79104,KRW
GBP/INR,2021-08-20,101.464386,101.495102,101.190514,101.464386,INR
EUR/IQD,2021-08-20,1674.199951,1674.199951,1674.199951,1676.02002,IQD
USD/BND,2021-08-20,1.341927,1.341927,1.341927,1.341278,BND
EUR/BOB,2021-08-20,7.8771,7.8771,7.8771,7.8799,BOB
EUR/KYD,2021-08-20,0.9534,0.9534,0.9534,0.9544,KYD
JPY/ARS,2021-08-20,0.886075,0.887873,0.885162,0.88621,ARS
EUR/BMD,2021-08-20,1.1651,1.1651,1.1651,1.1663,BMD
CHF/HUF,2021-08-20,326.597473,328.109985,326.290009,326.559998,HUF
EUR/AED,2021-08-20,4.2877,4.2903,4.2822,4.2863,AED
GBP/BND,2021-08-20,1.827236,1.827236,1.827236,1.836249,BND
EUR/USD,2021-08-20,1.167679,1.1691,1.166494,1.16766,USD
EUR/UAH,2021-08-20,30.83,30.83,30.83,30.866699,UAH
INR/THB,2021-08-20,0.448152,0.448651,0.447001,0.448152,THB
USD/CRC,2021-08-20,608.808838,608.808838,608.808838,608.016541,CRC
EUR/ARS,2021-08-20,113.609802,113.756699,113.387901,113.585503,ARS
CHF/THB,2021-08-20,36.273491,36.396248,36.226978,36.272816,THB
AUD/CAD,2021-08-20,0.9164,0.92046,0.915483,0.91692,CAD
USD/SGD,2021-08-20,1.36482,1.36533,1.36195,1.3644,SGD
AUD/MXN,2021-08-20,14.4217,14.5844,14.36766,14.4208,MXN
GBP/IDR,2021-08-20,19829.349609,19834.486328,19632.884766,19831.376953,IDR
GBP/RON,2021-08-20,5.755048,5.75753,5.730983,5.754378,USD
GBP/NGN,2021-08-20,561.299866,561.678711,559.949402,561.238098,NGN
USD/BYN,2021-08-20,2.512044,2.512044,2.512044,2.510804,BYN
GBP/CZK,2021-08-20,29.5996,29.805,29.5812,29.6026,CZK
GBP/MWK,2021-08-20,1102.092651,1102.092651,1102.092651,1107.540894,MWK
USD/MMK,2021-08-20,1627.841309,1627.841309,1627.841309,1626.629028,MMK
EUR/SZL,2021-08-20,17.675301,17.675301,17.675301,17.552401,SZL
CHF/TRY,2021-08-20,9.27828,9.336709,9.254062,9.273959,TRY
USD/IDR,2021-08-20,14548.0,14548.0,14396.0,14493.400391,IDR
GBP/BRL,2021-08-20,7.369197,7.45063,7.262164,7.379677,BRL
EUR/PLN,2021-08-20,4.58028,4.59309,4.5756,4.58022,PLN
AUD/THB,2021-08-20,23.824448,23.839302,23.682175,23.820072,THB
AUD/ILS,2021-08-20,2.321091,2.323803,2.302329,2.320383,ILS
USD/DJF,2021-08-20,177.550003,177.550003,174.241486,177.720001,DJF
GBP/SZL,2021-08-20,20.613436,20.613436,20.613436,20.543299,SZL
GBP/FJD,2021-08-20,2.86821,2.878529,2.860922,2.884962,FJD
USD/RON,2021-08-20,4.2187,4.2256,4.198,4.2187,RON
GBP/VND,2021-08-20,30626.144531,30626.144531,30626.144531,30756.716797,VND
USD/TWD,2021-08-20,28.018,28.0686,26.551001,28.018,TWD
GBP/GTQ,2021-08-20,10.553173,10.564433,10.53583,10.552012,GTQ
CHF/CAD,2021-08-20,1.39592,1.410589,1.39567,1.39614,CAD
USD/BGN,2021-08-20,1.6649,1.670389,1.65901,1.6649,BGN
GBP/LKR,2021-08-20,267.682068,267.682068,267.682068,268.928345,LKR
JPY/AUD,2021-08-20,0.012744,0.012827,0.012697,0.01273,AUD
USD/UZS,2021-08-20,10584.0,10606.345703,10580.0,10610.435547,UZS
GBP/MXN,2021-08-20,27.5061,27.8526,27.445164,27.505199,MXN
GBP/DZD,2021-08-20,184.090744,184.159683,182.390106,184.02124,DZD
INR/GBP,2021-08-20,0.009855,0.009882,0.009852,0.009858,GBP
GBP/OMR,2021-08-20,0.52323,0.523412,0.521976,0.523025,OMR
INR/CAD,2021-08-20,0.017247,0.017404,0.017223,0.017251,CAD
USD/PHP,2021-08-20,50.672001,50.672001,50.145767,50.401031,PHP
USD/CAD,2021-08-20,1.28286,1.29476,1.2813,1.28313,CAD
EUR/MXN,2021-08-20,23.5625,23.884701,23.53714,23.562799,MXN
GBP/BMD,2021-08-20,1.366414,1.367336,1.363556,1.366263,BMD
EUR/HNL,2021-08-20,27.240999,27.240999,27.240999,27.280001,HNL
AUD/ARS,2021-08-20,69.527809,69.618034,69.135178,69.512917,ARS
GBP/MUR,2021-08-20,56.751251,57.510818,55.996735,57.11871,MUR
USD/VND,2021-08-20,22828.0,22828.0,22491.917969,22812.0,VND
EUR/OMR,2021-08-20,0.44817,0.44848,0.44761,0.44801,OMR
GBP/MYR,2021-08-20,5.779141,5.779141,5.765866,5.801826,MYR
USD/MAD,2021-08-20,8.99,9.01,8.715072,8.711684,MAD
AUD/SGD,2021-08-20,0.97537,0.9761,0.9689,0.97522,SGD
USD/LKR,2021-08-20,196.585236,196.585236,196.585236,196.439621,LKR
USD/BDT,2021-08-20,83.593689,83.593689,83.593689,83.557053,BDT
GBP/NZD,2021-08-20,1.99826,2.00053,1.99196,1.99842,NZD
USD/ILS,2021-08-20,3.24708,3.24715,3.23647,3.24708,ILS
GBP/SCR,2021-08-20,19.000753,19.000753,16.421446,16.668224,SCR
AUD/TWD,2021-08-20,19.37289,19.37289,19.37289,19.427399,TWD
AUD/DKK,2021-08-20,4.5515,4.5541,4.5245,4.5491,DKK
EUR/CZK,2021-08-20,25.482,25.569,25.3533,25.4872,CZK
JPY/INR,2021-08-20,0.676953,0.678741,0.675896,0.676886,INR
GBP/RUB,2021-08-20,101.267006,101.504745,100.752129,101.239822,RUB
EUR/NZD,2021-08-20,1.71176,1.71608,1.7068,1.71217,NZD
GBP/USD,2021-08-20,1.363178,1.364257,1.360359,1.363085,USD
AUD/FJD,2021-08-20,1.507602,1.512527,1.499182,1.517945,FJD
JPY/BRL,2021-08-20,0.04932,0.049836,0.049103,0.049322,BRL
GBP/JMD,2021-08-20,207.540833,207.540833,207.540833,209.031906,JMD
USD/JPY,2021-08-20,109.781998,109.885002,109.578003,109.767998,JPY
EUR/CRC,2021-08-20,710.830017,710.830017,710.830017,711.200012,CRC
USD/PGK,2021-08-20,3.475,3.489112,3.47,3.442321,PGK
GBP/HKD,2021-08-20,10.61702,10.62581,10.5963,10.6168,HKD
INR/MYR,2021-08-20,0.056953,0.056963,0.056887,0.056958,MYR
USD/CLP,2021-08-20,786.01001,791.799988,783.179993,786.01001,CLP
USD/SOS,2021-08-20,573.0,573.0,571.0,571.0,SOS
GBP/HUF,2021-08-20,409.089996,409.459991,407.869995,409.049988,HUF
GBP/HTG,2021-08-20,133.532364,134.357681,133.312927,133.51767,HTG
EUR/RON,2021-08-20,4.9294,4.9337,4.9126,4.9292,USD
AUD/CHF,2021-08-20,0.6559,0.657117,0.6511,0.656702,CHF
CHF/DKK,2021-08-20,6.9301,6.9493,6.912001,6.93,DKK
USD/SZL,2021-08-20,14.89,15.25,14.89,15.005835,SZL
USD/TTD,2021-08-20,6.663983,6.663983,6.663983,6.66356,TTD
CHF/AUD,2021-08-20,1.521144,1.53459,1.520681,1.52256,AUD
USD/GTQ,2021-08-20,7.576901,7.576901,7.576901,7.571396,GTQ
JPY/IDR,2021-08-20,130.880905,130.880905,130.880905,130.537003,IDR
AUD/CZK,2021-08-20,15.519,15.615,15.471,15.596,CZK
AUD/IDR,2021-08-20,10400.264648,10400.264648,10257.349609,10400.364258,IDR
EUR/INR,2021-08-20,86.780998,86.952003,86.68,86.768997,INR
GBP/BGN,2021-08-20,2.27472,2.274763,2.269287,2.274696,BGN
CHF/USD,2021-08-20,1.088246,1.091965,1.088246,1.088234,USD
USD/MDL,2021-08-20,17.375416,17.375416,17.375416,17.387461,MDL
GBP/ARS,2021-08-20,132.600098,132.701416,132.236786,132.58371,ARS
GBP/UGX,2021-08-20,4763.07666,4763.07666,4763.07666,4785.17334,UGX
GBP/KES,2021-08-20,147.482407,147.482407,147.482407,148.169373,KES
GBP/PKR,2021-08-20,227.279663,227.279663,227.06694,225.245636,PKR
EUR/ETB,2021-08-20,52.881802,52.881802,52.881802,52.909901,ETB
AUD/PLN,2021-08-20,2.80341,2.80752,2.78885,2.80316,PLN
EUR/BGN,2021-08-20,1.9484,1.9504,1.9458,1.9483,BGN
GBP/KZT,2021-08-20,579.370239,579.370239,579.370239,580.853577,KZT
AUD/CNY,2021-08-20,4.639257,4.641604,4.600811,4.635281,CNY
GBP/BIF,2021-08-20,2669.865723,2669.865723,2669.865723,2682.283691,BIF
USD/ZAR,2021-08-20,15.19236,15.3874,15.16895,15.1957,ZAR
EUR/BAM,2021-08-20,1.94583,1.94583,1.94583,1.94583,BAM
USD/PKR,2021-08-20,163.899994,163.899994,163.223007,162.875946,PKR
GBP/PAB,2021-08-20,1.3331,1.3331,1.3331,1.339279,PAB
USD/SLL,2021-08-20,10150.0,10155.0,10150.0,10150.0,SLL
EUR/PGK,2021-08-20,4.0738,4.0738,4.0738,4.0265,PGK
USD/HNL,2021-08-23,23.340298,23.629999,23.340298,23.288877,HNL
USD/KZT,2021-08-23,423.001007,423.001007,423.001007,424.732849,KZT
USD/IQD,2021-08-23,1433.607666,1458.0,1433.607666,1431.307129,IQD
GBP/XAF,2021-08-23,764.95105,764.95105,764.95105,763.539734,XAF
USD/JPY,2021-08-23,109.863998,110.139999,109.730003,109.839996,JPY
GBP/SAR,2021-08-23,5.115965,5.138467,5.107585,5.109854,SAR
USD/MDL,2021-08-23,17.411749,17.411749,17.411749,17.343849,MDL
GBP/HKD,2021-08-23,10.61628,10.69034,10.61628,10.6148,HKD
USD/ZMW,2021-08-23,16.884563,16.884563,16.884563,17.158075,ZMW
AUD/GBP,2021-08-23,0.52398,0.525464,0.5238,0.5237,GBP
GBP/HNL,2021-08-23,32.317066,32.583813,32.317066,32.310429,HNL
EUR/CRC,2021-08-23,713.780029,713.780029,713.780029,710.830017,CRC
USD/SAR,2021-08-23,3.7498,3.7501,3.7445,3.7498,SAR
AUD/CNY,2021-08-23,4.644459,4.665196,4.635111,4.602356,CNY
GBP/BGN,2021-08-23,2.270849,2.277885,2.267693,2.264928,BGN
GBP/CNY,2021-08-23,8.85681,8.880346,8.827367,8.85681,CNY
CHF/HUF,2021-08-23,326.234863,326.705658,325.23999,326.228912,HUF
USD/ZAR,2021-08-23,15.3065,15.3096,15.1316,15.28835,ZAR
CHF/NZD,2021-08-23,1.59541,1.59919,1.58619,1.59588,NZD
CHF/THB,2021-08-23,35.576134,36.489452,35.527294,35.577126,THB
EUR/PGK,2021-08-23,4.0907,4.0907,4.0907,4.0738,PGK
USD/CRC,2021-08-23,608.689697,608.689697,608.689697,607.70282,CRC
EUR/AUD,2021-08-23,1.63805,1.63809,1.6273,1.6381,AUD
JPY/GBP,2021-08-23,0.006659,0.006659,0.006613,0.006661,GBP
EUR/BWP,2021-08-23,13.1071,13.1071,13.1071,13.0835,BWP
EUR/CNY,2021-08-23,7.5947,7.6034,7.5696,7.5947,CNY
EUR/KRW,2021-08-23,1373.170044,1375.219971,1370.969971,1373.170044,KRW
USD/GTQ,2021-08-23,7.575406,7.575406,7.575406,7.563136,GTQ
GBP/BBD,2021-08-23,2.702419,2.702419,2.702419,2.692012,BBD
GBP/PKR,2021-08-23,224.091934,224.976501,224.091934,223.223114,PKR
JPY/PLN,2021-08-23,0.035597,0.035638,0.035478,0.035607,PLN
AUD/EUR,2021-08-23,0.61036,0.61433,0.6103,0.61021,EUR
CHF/ZAR,2021-08-23,16.671295,16.7057,16.550388,16.666,ZAR
GBP/EGP,2021-08-23,21.361925,21.522957,21.344854,21.361677,EGP
GBP/ISK,2021-08-23,173.843719,175.476868,173.685684,173.853806,ISK
AUD/THB,2021-08-23,23.299376,23.967642,23.299376,23.296391,THB
EUR/BGN,2021-08-23,1.9484,1.9487,1.9458,1.9458,BGN
INR/CNY,2021-08-23,0.087307,0.087372,0.087017,0.086812,CNY
INR/MYR,2021-08-23,0.056905,0.057113,0.056876,0.056997,MYR
USD/ISK,2021-08-23,127.57,127.93,127.209999,127.599998,ISK
USD/PEN,2021-08-23,4.048864,4.108,4.048864,4.033,PEN
EUR/MMK,2021-08-23,1908.428955,1908.428955,1908.428955,1900.626831,MMK
USD/SLL,2021-08-23,10150.0,10150.0,10150.0,10150.0,SLL
USD/INR,2021-08-23,74.351303,74.351402,74.042198,74.301498,INR
USD/TRY,2021-08-23,8.48993,8.492,8.4316,8.4908,TRY
USD/EGP,2021-08-23,15.6688,15.718081,15.633,15.6713,EGP
EUR/ARS,2021-08-23,113.929604,114.412399,113.827499,113.554703,ARS
EUR/CZK,2021-08-23,25.5411,25.572001,25.393999,25.541201,CZK
CHF/USD,2021-08-23,1.090441,1.095662,1.089657,1.09037,USD
INR/EUR,2021-08-23,0.011479,0.011498,0.011469,0.011488,EUR
USD/ARS,2021-08-23,97.05986,97.443222,96.852486,97.076042,ARS
CHF/SZL,2021-08-23,16.435123,16.435123,16.435123,16.47509,SZL
EUR/HKD,2021-08-23,9.11417,9.1497,9.1092,9.11222,HKD
AUD/FJD,2021-08-23,1.513187,1.513187,1.50708,1.505271,FJD
EUR/TWD,2021-08-23,31.7985,31.7985,31.7985,31.7512,TWD
EUR/RUB,2021-08-23,86.032898,87.042999,86.032898,86.922997,RUB
GBP/HUF,2021-08-23,407.589996,409.309998,406.779999,407.549988,HUF
GBP/ARS,2021-08-23,132.275589,133.659714,132.178986,132.346664,ARS
INR/PKR,2021-08-23,2.208488,2.21243,2.208488,2.204392,PKR
EUR/TND,2021-08-23,3.2697,3.2697,3.2697,3.2652,TND
GBP/PAB,2021-08-23,1.338152,1.338152,1.338152,1.333061,PAB
EUR/IDR,2021-08-23,16800.849609,16910.0,16672.980469,16651.386719,IDR
USD/CLP,2021-08-23,786.130005,786.23999,780.130005,786.130005,CLP
INR/TWD,2021-08-23,0.365542,0.365542,0.365542,0.365545,TWD
AUD/IDR,2021-08-23,10315.108398,10377.694336,10241.120117,10282.02832,IDR
GBP/DKK,2021-08-23,8.6616,8.6952,8.6521,8.6611,DKK
EUR/BAM,2021-08-23,1.94583,1.94583,1.94583,1.94583,BAM
AUD/BRL,2021-08-23,3.849325,3.885642,3.839894,3.837036,BRL
